hour,day_of_week,vehicle_count,weather,is_holiday,temperature,density_pct,congestion
0,1,0,0,0,27.4,1.9,0
19,6,401,1,0,23.9,76.8,2
5,3,47,2,0,37.3,12.5,0
11,0,151,0,0,22.1,30.0,0
11,6,84,0,0,33.7,18.8,0
15,0,153,0,0,26.2,27.4,0
19,5,203,0,0,18.3,35.9,0
13,0,203,0,0,37.7,43.1,0
14,1,192,1,0,18.0,39.5,0
8,1,357,0,0,37.1,68.7,1
15,3,141,2,0,21.9,25.6,0
4,6,10,0,0,19.6,5.4,0
9,4,367,0,0,21.7,69.8,1
10,5,127,0,0,28.4,30.3,0
4,2,6,0,0,29.6,0.0,0
20,0,178,3,0,18.3,37.5,0
7,1,280,0,0,27.6,55.0,1
20,6,74,0,0,27.0,16.6,0
19,2,408,0,0,23.6,80.0,2
10,2,202,0,0,24.8,39.9,0
17,3,328,0,0,24.8,65.7,1
2,6,0,0,0,37.3,0.0,0
7,3,234,0,0,32.3,49.0,1
9,3,484,3,0,19.7,95.3,2
12,6,231,3,0,21.9,45.5,1
0,1,25,0,0,30.0,2.0,0
16,4,80,0,1,28.8,8.3,0
5,2,33,0,0,30.7,6.0,0
22,1,109,3,0,26.5,29.0,0
1,3,45,2,0,37.4,11.4,0
10,1,185,0,0,19.5,36.9,0
21,2,58,1,0,29.9,10.8,0
13,1,232,1,0,33.3,46.5,1
12,6,96,0,0,29.8,20.8,0
2,1,24,0,0,35.9,1.3,0
21,1,71,0,0,23.5,17.5,0
20,0,136,0,0,33.4,29.3,0
7,5,401,1,0,28.8,82.4,2
4,0,4,1,0,32.4,2.1,0
12,6,120,0,0,27.3,24.1,0
22,5,84,0,0,23.8,18.8,0
2,5,46,0,0,25.3,11.0,0
22,3,82,0,0,35.3,15.3,0
8,5,232,0,0,34.7,44.7,0
0,0,31,0,0,29.7,6.5,0
13,5,195,3,0,34.5,43.6,0
19,6,318,0,0,35.4,59.9,1
1,4,23,1,0,30.9,0.2,0
3,0,63,0,0,29.6,13.1,0
13,6,206,1,0,24.9,41.4,0
14,4,203,0,0,26.0,41.1,0
23,6,55,2,0,22.3,11.7,0
20,2,180,2,0,34.0,35.3,0
8,2,260,0,0,37.5,56.5,1
14,6,28,0,1,37.8,0.8,0
6,4,133,0,0,24.4,24.1,0
5,6,22,0,0,25.0,4.1,0
10,6,133,2,0,19.8,21.7,0
19,3,506,1,0,22.0,100.0,2
11,2,121,2,0,33.1,29.2,0
0,0,56,0,0,28.1,11.3,0
9,6,178,0,0,30.4,36.3,0
2,0,8,2,0,31.3,0.0,0
22,2,61,0,0,36.4,10.4,0
19,4,205,0,0,22.5,39.9,0
17,1,371,0,0,27.9,73.2,2
7,1,352,1,0,20.9,74.2,2
0,6,53,1,0,26.3,12.3,0
6,3,157,0,0,26.0,28.1,0
23,2,131,3,0,34.1,26.9,0
11,2,134,2,0,24.4,28.3,0
22,1,170,1,0,32.0,37.4,0
4,0,53,1,0,28.1,15.3,0
10,0,186,0,0,32.4,34.2,0
7,3,416,1,0,27.2,80.8,2
18,3,486,3,0,18.4,93.4,2
20,0,60,0,0,32.1,11.3,0
2,5,18,0,0,35.9,5.0,0
15,3,136,2,0,37.7,30.2,0
9,4,336,0,0,22.7,67.0,1
4,6,19,0,0,24.3,2.8,0
1,5,22,0,0,33.5,4.9,0
2,4,29,0,0,21.9,3.3,0
5,0,0,0,0,20.4,6.3,0
12,4,138,0,0,34.1,22.8,0
4,6,45,0,0,25.1,9.6,0
8,3,309,0,0,22.0,67.9,1
2,2,21,0,0,23.2,4.2,0
17,0,315,0,0,18.0,62.4,1
0,2,39,0,0,36.1,6.7,0
2,1,15,0,0,21.6,2.5,0
3,6,17,0,0,25.5,7.5,0
22,6,71,0,0,21.0,7.6,0
19,0,275,2,0,33.9,59.6,1
9,0,236,0,0,28.4,42.9,0
6,4,153,0,0,24.7,29.8,0
12,6,99,0,0,29.1,18.5,0
11,1,152,1,0,21.8,32.2,0
11,0,252,2,0,34.2,45.6,1
3,6,44,0,0,24.4,10.2,0
18,5,211,0,0,28.9,48.3,1
10,1,139,0,0,36.9,23.7,0
13,3,161,0,0,20.1,32.8,0
19,3,578,3,0,33.4,100.0,2
16,6,78,2,1,24.1,16.9,0
17,1,274,1,0,28.7,54.9,1
12,1,174,0,0,34.5,32.9,0
23,4,121,0,0,25.4,25.7,0
6,0,104,0,0,22.4,26.2,0
22,1,59,0,0,30.3,11.2,0
6,5,140,0,0,36.1,30.2,0
5,3,0,0,0,34.8,0.0,0
4,4,43,0,0,35.6,5.7,0
22,6,110,0,0,36.8,23.4,0
13,5,72,1,1,25.5,18.9,0
15,2,177,0,0,25.9,36.5,0
4,5,19,0,0,20.3,2.9,0
2,1,48,0,0,32.8,9.6,0
9,4,459,2,0,23.2,88.0,2
12,6,170,0,0,19.7,35.8,0
6,1,88,0,0,27.6,20.2,0
1,6,0,0,0,31.9,0.0,0
13,4,213,1,0,26.8,41.2,0
21,4,72,0,0,22.2,15.2,0
18,0,246,0,0,37.0,47.9,1
14,1,129,0,0,25.6,25.6,0
2,1,9,0,0,31.2,8.1,0
14,0,89,0,0,23.8,17.1,0
17,2,317,0,0,26.2,62.3,1
19,5,226,2,0,25.4,43.3,0
21,1,55,0,1,19.2,13.2,0
3,6,0,0,0,29.3,0.0,0
20,6,106,2,0,30.9,19.3,0
12,3,114,0,0,27.8,26.8,0
20,3,109,2,0,27.1,26.1,0
4,2,6,0,0,37.3,0.0,0
11,5,65,1,1,20.9,7.4,0
22,4,197,3,0,20.5,42.4,0
6,3,140,0,0,32.7,25.9,0
14,2,140,0,0,20.7,30.4,0
7,1,405,0,0,37.0,75.1,2
11,3,209,1,0,26.2,44.5,0
6,3,137,0,0,31.0,23.8,0
13,0,168,0,0,35.8,35.8,0
16,3,145,0,0,31.9,29.0,0
21,1,94,1,0,29.3,15.9,0
18,6,210,0,0,24.3,40.8,0
15,2,190,1,0,28.6,40.1,0
21,0,57,0,0,18.2,11.7,0
2,2,12,0,0,32.9,4.2,0
2,2,38,0,0,36.1,13.5,0
10,5,74,0,0,34.0,10.1,0
5,3,57,2,0,26.2,16.3,0
20,3,68,0,0,35.0,13.9,0
21,1,108,0,0,18.8,18.9,0
12,3,187,0,0,31.8,33.4,0
14,4,158,0,0,18.4,31.0,0
11,2,135,2,0,19.4,29.8,0
9,5,307,0,0,37.9,61.0,1
20,2,141,1,0,33.7,32.7,0
15,0,122,0,0,37.8,20.0,0
6,4,142,0,0,36.3,28.4,0
5,0,36,1,0,23.3,3.4,0
1,2,7,1,0,27.2,2.5,0
17,0,598,3,0,30.5,100.0,2
0,2,0,2,0,25.6,0.0,0
22,3,202,1,0,35.1,32.6,0
13,5,144,2,0,32.4,29.4,0
15,2,108,2,0,36.4,22.9,0
16,0,28,0,1,33.2,6.8,0
5,2,0,0,0,22.7,3.7,0
0,5,0,1,1,35.4,0.0,0
4,4,11,2,0,27.2,4.2,0
19,0,211,0,0,36.4,45.8,1
2,5,4,0,0,33.8,0.0,0
1,5,17,0,0,28.6,4.4,0
22,3,153,0,0,23.8,29.1,0
1,3,8,0,0,21.5,1.4,0
4,4,32,0,0,20.5,7.4,0
6,1,189,1,0,22.6,36.3,0
18,2,305,0,0,23.7,59.0,1
11,5,137,0,0,35.8,27.5,0
9,6,311,0,0,27.9,58.9,1
19,6,333,0,0,33.3,63.3,1
0,5,37,0,0,33.4,9.4,0
21,0,133,1,0,24.4,23.2,0
11,3,167,0,0,28.9,35.4,0
7,4,318,0,0,26.2,65.0,1
12,3,178,0,0,21.1,30.4,0
13,0,268,1,0,25.6,51.6,1
4,3,0,0,0,34.3,3.6,0
18,1,270,0,0,27.4,51.1,1
6,0,204,0,0,34.6,39.4,0
8,1,301,0,0,28.0,61.6,1
15,5,163,3,0,19.3,35.0,0
19,2,261,0,0,27.9,51.4,1
15,0,138,0,0,24.8,25.8,0
13,4,175,0,0,23.6,39.3,0
22,6,52,0,0,27.5,15.6,0
11,3,235,2,0,31.8,49.9,1
20,3,84,0,0,29.5,17.1,0
4,2,62,0,0,36.2,10.0,0
19,1,204,0,0,29.3,38.3,0
16,0,158,0,0,24.4,33.2,0
14,4,113,2,0,32.6,23.9,0
12,6,122,1,0,32.2,28.6,0
15,1,169,0,0,25.1,35.8,0
17,1,438,3,0,27.7,83.1,2
17,1,370,0,0,37.2,77.2,2
3,2,39,1,0,21.9,4.8,0
7,6,300,1,0,35.1,58.8,1
6,1,118,0,0,30.9,24.4,0
11,3,207,3,0,26.9,47.4,1
5,4,26,0,0,36.7,14.5,0
6,5,83,0,0,29.7,18.4,0
3,0,24,0,0,25.4,4.3,0
17,0,302,0,0,25.9,62.0,1
1,5,10,0,0,29.4,4.7,0
23,5,45,0,0,36.5,8.0,0
3,4,31,1,0,19.8,11.6,0
10,0,176,1,0,27.8,35.9,0
16,3,170,0,0,21.1,35.5,0
6,3,136,1,0,35.4,29.2,0
1,5,31,0,0,30.9,7.5,0
15,0,86,1,1,37.0,19.7,0
16,2,118,1,0,31.4,21.7,0
9,3,93,1,1,26.3,16.9,0
6,4,34,0,1,27.8,3.5,0
18,2,323,1,0,25.9,65.9,1
0,5,31,0,0,29.1,8.5,0
5,6,13,0,0,24.7,4.0,0
12,0,175,0,0,26.9,40.0,0
12,1,168,0,0,34.1,33.6,0
6,6,176,1,0,34.7,37.2,0
18,6,235,0,0,31.0,43.7,0
8,1,247,0,0,22.3,48.2,1
6,3,148,0,0,24.5,31.7,0
5,3,37,0,0,33.9,9.9,0
2,4,0,0,0,18.6,0.0,0
8,0,226,0,0,29.4,45.0,1
1,2,7,0,0,26.5,0.0,0
8,3,229,0,0,18.7,44.7,0
4,2,2,2,0,37.7,3.1,0
20,5,111,1,0,35.6,23.9,0
0,0,52,0,0,35.4,11.9,0
8,2,139,0,1,19.3,27.9,0
6,0,144,0,0,18.7,28.8,0
13,1,85,0,0,18.9,15.0,0
22,2,132,0,0,23.3,28.5,0
6,1,126,1,0,37.9,26.5,0
13,4,171,0,0,22.6,35.7,0
9,2,329,0,0,34.4,64.2,1
11,5,152,1,0,28.8,23.9,0
11,3,122,0,0,27.3,27.7,0
4,6,29,2,0,31.5,4.4,0
13,0,159,2,0,24.7,29.2,0
14,6,116,0,0,35.8,25.3,0
20,1,86,0,0,34.6,16.0,0
4,6,15,1,0,25.9,6.2,0
16,4,94,0,1,18.1,20.7,0
21,1,99,0,0,33.8,21.9,0
10,5,129,0,0,36.7,21.7,0
7,4,221,0,0,33.0,47.8,1
20,5,60,1,0,35.9,12.8,0
16,6,96,0,0,19.4,18.1,0
12,2,176,0,0,19.9,35.6,0
0,0,3,0,1,21.7,0.0,0
2,2,47,0,0,36.9,10.6,0
0,5,23,0,0,25.5,1.5,0
19,4,384,0,0,29.9,72.7,2
1,3,38,0,0,32.0,3.0,0
3,3,54,0,0,25.0,14.1,0
0,3,8,0,1,36.1,0.0,0
17,0,300,1,0,32.3,64.6,1
12,5,101,0,0,27.4,18.6,0
17,6,170,0,0,30.3,28.9,0
21,1,122,0,0,18.6,21.1,0
2,4,17,0,0,29.3,7.1,0
8,4,313,0,0,21.5,62.1,1
5,0,0,0,0,20.2,0.0,0
6,3,174,0,0,33.5,35.3,0
12,0,165,0,0,35.3,34.5,0
7,5,238,1,0,36.2,51.0,1
4,1,44,2,0,29.3,13.1,0
11,6,145,0,0,28.5,27.9,0
20,4,128,0,0,23.6,21.6,0
2,0,41,2,0,31.3,7.0,0
16,1,105,2,0,20.4,21.8,0
18,1,310,0,0,37.9,59.1,1
8,3,383,1,0,21.7,73.7,2
17,0,384,0,0,20.7,77.8,2
0,2,51,1,0,20.3,10.1,0
18,4,134,2,1,20.7,26.9,0
6,1,106,0,0,22.3,18.9,0
17,5,364,2,0,19.4,72.1,2
16,1,105,0,0,28.3,18.2,0
5,1,10,0,0,30.5,4.7,0
13,0,111,0,0,24.4,25.3,0
6,5,152,0,0,27.0,24.9,0
23,1,142,2,0,28.2,25.6,0
5,1,45,0,0,33.5,4.5,0
0,3,0,0,0,35.8,0.0,0
11,2,198,0,0,34.1,39.3,0
9,6,284,0,0,24.2,52.5,1
15,3,214,1,0,29.8,40.0,0
19,5,331,0,0,24.7,63.2,1
10,4,111,0,0,23.0,22.8,0
9,4,277,0,0,36.1,55.6,1
6,2,172,0,0,24.7,32.2,0
8,2,344,0,0,21.8,69.3,1
22,2,120,0,0,32.3,22.4,0
6,6,144,0,0,20.3,28.0,0
20,1,105,1,0,34.6,26.0,0
11,1,193,1,0,36.6,42.6,0
10,1,143,0,0,20.5,24.7,0
12,0,194,1,0,23.1,41.3,0
17,4,251,0,0,26.4,52.6,1
13,5,109,0,0,27.5,18.4,0
3,1,0,0,0,34.0,2.5,0
2,2,13,0,0,20.5,7.2,0
6,0,142,0,0,18.2,25.0,0
23,2,143,0,0,22.4,25.8,0
8,4,349,0,0,18.5,72.9,2
7,1,445,1,0,22.1,89.8,2
5,0,18,0,0,37.5,5.3,0
3,1,1,0,0,27.2,1.2,0
7,2,366,0,0,24.2,74.4,2
12,3,179,0,0,19.6,31.8,0
14,1,109,0,0,30.3,24.9,0
17,6,340,2,0,27.8,71.5,2
10,0,150,0,0,34.8,29.3,0
11,1,118,0,0,32.0,23.5,0
12,1,169,0,0,23.5,29.2,0
7,3,339,0,0,18.5,69.3,1
20,5,137,1,0,18.4,29.1,0
11,3,38,0,1,26.9,7.4,0
13,2,123,0,0,36.2,28.0,0
5,1,25,0,0,28.3,4.0,0
1,3,0,1,0,19.8,1.7,0
19,5,233,0,0,28.5,43.5,0
4,2,5,0,0,35.4,0.9,0
13,2,142,0,0,35.4,27.9,0
18,5,387,2,0,35.3,78.1,2
9,4,196,0,0,21.4,38.1,0
19,5,433,1,0,23.4,86.2,2
17,0,234,0,0,25.4,49.3,1
17,1,393,0,0,35.1,77.3,2
16,6,22,0,1,19.1,0.0,0
1,3,39,0,0,35.2,13.0,0
8,3,253,0,0,20.2,54.7,1
20,4,48,0,0,25.5,5.7,0
14,4,154,0,0,25.9,32.9,0
16,3,204,2,0,25.1,39.3,0
22,6,101,1,0,28.5,21.0,0
16,6,174,1,0,22.1,35.7,0
9,0,276,0,0,25.5,54.5,1
10,3,150,0,0,26.7,27.6,0
14,6,197,1,0,20.8,37.3,0
12,1,145,2,0,36.1,26.3,0
12,3,102,0,0,22.1,17.9,0
1,1,24,2,0,36.5,4.6,0
1,2,11,0,0,31.1,0.1,0
19,2,306,0,0,27.5,63.2,1
11,2,99,2,0,21.3,24.3,0
23,5,123,0,0,28.2,22.9,0
11,0,143,0,0,30.3,29.3,0
10,2,258,1,0,29.7,53.1,1
15,3,189,0,0,33.6,39.2,0
16,0,130,0,0,34.5,26.2,0
23,5,48,0,0,33.2,11.8,0
19,3,191,0,0,18.9,39.6,0
6,3,106,0,0,34.5,17.5,0
17,4,249,2,0,18.0,52.4,1
1,2,24,1,0,22.4,7.5,0
3,0,62,1,0,24.9,10.1,0
15,2,175,0,0,36.0,35.1,0
20,5,136,0,0,31.6,29.2,0
16,5,72,0,0,35.9,13.8,0
13,3,211,2,0,24.0,45.4,1
1,4,25,2,0,20.1,12.1,0
7,6,229,2,0,23.0,43.4,0
22,4,123,0,0,26.0,20.5,0
9,0,353,0,0,37.0,71.5,2
10,0,163,1,0,21.1,34.8,0
10,2,147,0,0,35.6,28.7,0
18,1,452,1,0,23.7,94.8,2
10,1,77,0,0,35.1,11.4,0
2,6,0,0,0,26.6,2.1,0
1,0,25,0,0,23.8,3.2,0
21,4,44,0,0,24.2,14.0,0
18,0,239,0,0,34.4,53.8,1
12,6,147,0,0,29.9,27.1,0
2,6,3,0,0,27.2,0.0,0
20,6,115,0,0,30.1,25.6,0
1,3,30,0,0,31.9,4.8,0
16,2,232,1,0,26.0,46.3,1
9,5,185,0,0,21.0,37.1,0
2,0,16,0,0,20.2,0.0,0
4,5,35,1,0,31.8,7.0,0
22,3,150,0,0,30.9,27.9,0
23,4,154,1,0,35.9,29.3,0
11,1,183,0,0,19.0,40.9,0
12,1,180,0,0,37.3,32.2,0
14,1,213,1,0,32.1,45.0,1
18,6,230,0,0,33.7,45.2,1
2,3,3,0,0,18.8,0.0,0
16,4,109,0,0,22.0,24.2,0
1,6,15,0,1,24.9,4.0,0
10,0,129,1,0,37.4,27.5,0
4,2,33,2,0,32.9,9.5,0
12,4,117,0,0,30.2,22.4,0
14,5,99,0,0,37.9,18.0,0
9,2,96,0,1,37.3,15.9,0
13,3,137,0,0,22.6,24.9,0
7,3,326,2,0,35.0,74.0,2
8,3,310,0,0,18.8,65.7,1
12,0,186,3,0,34.0,33.1,0
17,3,209,2,1,32.7,37.8,0
9,6,229,0,0,37.8,47.2,1
21,4,114,0,0,22.7,24.4,0
23,2,89,0,0,18.3,19.4,0
10,5,165,0,0,20.0,32.2,0
5,5,15,0,0,21.2,2.6,0
23,1,169,1,0,23.8,34.8,0
20,0,45,0,0,20.4,9.3,0
2,6,0,1,0,23.4,0.0,0
14,2,192,1,0,33.6,37.7,0
3,3,35,0,0,19.7,4.4,0
11,1,153,0,0,36.9,31.1,0
19,6,254,1,0,37.8,59.8,1
10,1,218,0,0,21.9,44.7,0
11,0,105,0,0,33.1,20.1,0
12,1,139,0,0,27.7,30.6,0
23,1,154,2,0,33.6,32.2,0
12,2,129,0,0,18.8,27.1,0
0,4,62,3,0,36.7,14.2,0
13,5,102,3,0,35.2,26.6,0
3,4,50,1,0,29.9,6.6,0
17,4,228,0,0,30.5,47.0,1
10,1,231,1,0,23.9,43.4,0
1,2,25,3,0,31.9,6.7,0
8,2,423,3,0,37.5,81.8,2
15,2,116,0,0,18.5,21.9,0
5,5,18,0,0,28.5,2.7,0
11,0,180,0,0,24.7,38.9,0
5,4,21,1,0,22.6,7.0,0
17,6,362,2,0,34.2,68.7,1
22,4,83,0,0,24.0,16.8,0
9,3,219,0,0,32.8,41.7,0
3,4,15,2,1,18.9,0.0,0
17,0,248,0,0,29.2,48.9,1
10,1,131,2,0,32.0,25.3,0
0,3,67,1,0,21.4,20.7,0
7,3,146,0,1,23.5,30.5,0
15,4,121,0,0,30.3,20.1,0
16,2,213,0,0,29.8,40.9,0
9,2,364,2,0,20.5,75.9,2
20,4,107,3,0,26.1,27.7,0
22,1,170,1,0,29.6,29.2,0
4,5,6,3,1,32.9,0.0,0
21,3,103,0,0,37.2,26.2,0
20,1,82,1,0,18.3,17.6,0
6,3,251,1,0,33.7,47.6,1
10,3,156,0,0,23.5,32.8,0
20,1,129,0,0,35.4,17.9,0
15,3,144,0,0,23.0,28.8,0
5,0,40,1,0,33.0,9.0,0
6,3,109,0,0,23.7,24.6,0
0,3,21,0,0,29.7,1.2,0
20,1,115,0,0,23.5,23.3,0
8,1,394,0,0,20.7,76.0,2
20,3,187,3,0,29.0,38.2,0
3,2,30,0,0,31.8,3.3,0
9,5,187,0,0,37.1,36.2,0
9,2,463,1,0,31.4,89.6,2
18,6,320,2,0,30.6,66.0,1
4,0,37,0,0,29.1,10.0,0
0,3,55,0,0,24.1,10.3,0
8,5,333,0,0,30.6,66.7,1
18,4,262,0,0,30.5,48.1,1
1,6,28,0,0,22.8,4.7,0
7,3,332,0,0,19.5,66.2,1
7,3,373,0,0,26.2,82.5,2
3,5,4,0,0,32.4,0.0,0
6,2,119,0,0,36.4,28.2,0
8,5,238,0,0,22.2,50.6,1
19,0,411,0,0,30.0,83.0,2
7,0,373,0,0,21.3,79.9,2
15,6,86,1,0,35.7,18.3,0
16,4,171,0,0,18.0,35.4,0
11,6,98,0,0,18.5,19.4,0
18,0,241,0,0,34.4,51.9,1
23,1,91,0,0,20.7,21.5,0
21,3,135,0,0,20.4,25.1,0
11,5,137,1,0,34.7,23.4,0
22,0,74,0,0,25.6,14.2,0
1,4,0,1,0,26.4,0.0,0
6,0,174,0,0,22.6,34.6,0
8,5,315,0,0,31.5,66.7,1
10,3,221,3,0,28.7,42.8,0
14,3,152,1,0,26.9,30.3,0
19,1,330,1,0,34.7,66.2,1
9,3,335,0,0,19.8,69.5,1
22,1,79,0,0,32.0,9.1,0
15,3,80,0,0,32.8,14.2,0
16,1,179,0,0,20.5,36.4,0
16,6,137,2,0,22.8,31.0,0
10,4,88,0,0,24.6,16.1,0
1,3,59,1,0,20.8,6.2,0
22,5,108,0,0,26.8,23.5,0
17,0,271,0,0,21.3,52.3,1
0,0,38,1,0,33.5,4.0,0
23,0,148,0,0,32.8,27.7,0
2,0,42,0,0,34.1,7.8,0
20,2,42,0,0,37.4,6.6,0
11,2,160,0,0,36.3,25.4,0
9,2,387,0,0,21.0,80.1,2
17,3,229,0,0,33.4,49.6,1
9,4,222,0,0,25.6,46.4,1
13,3,40,0,1,18.1,4.6,0
12,2,128,0,0,32.5,25.0,0
4,3,29,0,0,26.3,5.8,0
7,2,259,0,0,24.2,53.6,1
12,5,42,1,1,30.5,10.4,0
6,1,192,2,0,29.2,36.2,0
0,6,19,0,0,36.8,4.0,0
4,0,28,1,0,36.6,7.0,0
16,0,155,2,0,32.8,35.4,0
23,2,121,0,0,28.9,26.3,0
7,4,458,1,0,21.8,94.0,2
12,2,150,0,0,20.8,30.3,0
21,2,134,0,0,30.9,31.0,0
13,2,159,0,0,26.4,33.0,0
11,5,97,0,0,22.3,16.8,0
2,3,56,1,0,23.8,15.4,0
5,2,0,0,0,23.8,2.1,0
12,6,132,0,0,24.8,25.1,0
9,1,275,2,0,18.5,53.6,1
12,2,166,0,0,23.8,34.1,0
16,0,208,1,0,25.4,43.0,0
16,1,106,0,0,32.5,21.8,0
19,6,252,0,0,24.8,51.3,1
1,6,42,0,0,22.3,13.5,0
6,6,85,0,0,35.7,20.2,0
23,1,201,1,0,19.8,40.8,0
14,4,121,2,0,20.5,27.0,0
6,1,95,0,0,22.0,15.9,0
12,5,142,0,0,35.6,29.6,0
23,0,147,2,0,30.2,34.8,0
10,3,283,3,0,35.2,55.9,1
23,6,45,0,0,36.2,6.5,0
0,4,28,1,0,20.2,3.6,0
16,0,180,0,0,27.4,32.7,0
8,5,496,3,0,20.4,96.8,2
0,4,10,0,0,30.2,0.9,0
1,0,53,0,0,20.5,6.4,0
18,2,345,0,0,22.6,69.0,1
10,6,24,0,1,37.9,7.5,0
23,1,54,0,0,28.1,8.1,0
14,2,181,0,0,19.8,40.8,0
22,5,68,0,0,28.4,15.1,0
11,5,92,1,1,22.8,21.5,0
13,3,106,1,0,28.4,19.2,0
23,1,79,1,0,36.8,18.4,0
16,1,165,0,0,30.1,29.7,0
12,1,93,0,0,36.8,21.3,0
5,6,38,2,0,25.1,8.1,0
17,1,331,0,0,30.5,67.9,1
17,5,224,0,0,37.7,41.3,0
23,0,125,0,0,29.1,22.3,0
6,2,163,0,0,31.3,34.4,0
4,3,5,0,1,25.5,0.0,0
1,0,21,0,0,31.9,5.6,0
16,2,115,0,0,19.3,18.9,0
18,1,361,1,0,27.1,74.7,2
5,3,58,1,0,30.5,7.9,0
19,4,427,2,0,31.1,87.1,2
19,5,253,0,0,37.6,52.5,1
16,2,225,1,0,29.6,42.9,0
7,1,327,0,0,18.4,67.1,1
18,4,283,2,0,37.1,57.4,1
5,6,16,1,0,23.9,1.6,0
12,4,183,2,0,26.2,33.6,0
17,3,287,0,0,27.1,51.5,1
20,3,136,0,0,29.2,28.2,0
16,4,121,0,0,30.0,19.5,0
16,1,182,0,0,18.3,36.7,0
0,2,26,2,0,20.4,4.4,0
19,3,242,0,0,35.0,50.4,1
18,6,212,0,0,26.7,41.5,0
17,3,235,0,0,30.6,46.0,1
17,3,229,0,0,34.6,48.0,1
16,2,160,3,0,33.0,33.0,0
8,3,291,0,0,33.9,59.1,1
8,5,256,2,0,34.7,52.6,1
7,0,148,2,1,26.7,25.0,0
2,0,2,3,0,25.7,2.7,0
2,5,0,0,0,34.5,1.8,0
2,3,38,0,0,23.6,4.5,0
19,0,389,0,0,27.1,77.1,2
20,4,122,0,0,26.9,24.3,0
4,0,12,0,0,23.6,2.0,0
14,3,208,0,0,19.2,42.6,0
4,5,26,2,0,31.4,9.5,0
11,0,192,0,0,35.4,41.6,0
15,3,316,3,0,29.3,59.3,1
2,6,50,0,0,36.7,11.9,0
8,0,210,0,0,27.1,46.0,1
10,2,117,0,0,24.9,24.6,0
14,4,185,0,0,22.1,40.3,0
21,0,85,0,0,25.6,23.0,0
7,6,291,0,0,20.6,61.3,1
18,2,384,0,0,26.9,77.5,2
9,2,348,0,0,37.2,72.7,2
1,1,13,0,0,18.9,3.0,0
8,2,250,0,0,22.1,50.1,1
12,3,219,2,0,36.1,42.7,0
21,4,90,0,0,18.3,22.7,0
2,3,26,0,0,34.5,2.7,0
6,2,224,3,0,21.4,49.4,1
23,6,94,1,0,30.1,20.3,0
7,6,272,0,0,20.3,50.2,1
17,5,302,0,0,24.8,61.5,1
23,0,177,1,0,28.9,29.1,0
12,5,78,0,0,27.6,17.5,0
15,1,170,0,0,34.2,36.7,0
11,6,52,0,1,19.7,8.6,0
5,1,28,0,0,21.2,6.0,0
0,6,50,3,0,36.7,15.9,0
12,4,190,0,0,31.0,36.5,0
2,4,66,0,0,37.4,10.0,0
1,4,54,1,0,23.4,15.2,0
19,4,228,0,0,18.3,51.5,1
1,6,33,0,0,30.1,6.6,0
21,6,171,3,0,30.0,37.2,0
16,2,207,0,0,30.1,45.4,1
16,4,157,0,0,23.7,29.2,0
17,4,498,1,0,36.3,98.1,2
2,2,32,0,0,28.9,10.1,0
15,1,317,3,0,21.7,68.5,1
14,2,192,0,0,30.3,40.1,0
21,3,88,0,0,25.7,15.0,0
18,3,302,1,0,21.1,66.4,1
16,4,257,3,0,18.8,49.8,1
10,5,131,0,0,21.7,25.2,0
11,0,232,2,0,31.3,47.4,1
12,3,65,0,0,27.1,17.7,0
21,0,175,2,0,21.5,37.6,0
11,2,191,2,0,25.9,39.4,0
6,1,204,1,0,23.9,42.2,0
20,1,124,1,0,34.9,24.9,0
6,4,152,2,0,36.7,32.1,0
5,2,35,0,0,24.6,0.0,0
23,3,137,2,0,25.8,26.5,0
12,4,160,0,0,24.9,32.7,0
3,1,59,2,0,20.1,8.3,0
11,2,66,0,1,28.4,14.4,0
10,0,146,1,0,33.5,28.6,0
7,0,384,0,0,20.4,82.1,2
18,0,313,0,0,27.6,67.3,1
1,1,4,1,0,29.6,0.0,0
2,6,24,0,0,19.8,4.3,0
3,2,14,0,0,22.3,2.6,0
19,1,320,0,0,34.9,62.6,1
7,6,361,2,0,18.9,72.8,2
4,5,38,1,0,23.7,5.3,0
1,6,22,0,0,30.3,1.0,0
16,3,186,0,0,34.7,39.1,0
0,2,37,0,0,28.3,9.3,0
12,1,242,2,0,29.1,46.0,1
13,0,167,2,0,29.7,36.1,0
17,3,457,2,0,20.8,89.5,2
16,2,193,2,0,23.6,39.4,0
23,4,169,0,0,35.3,36.3,0
9,1,215,0,0,30.3,42.9,0
22,3,32,0,0,36.7,7.8,0
1,1,35,0,0,22.6,5.5,0
2,1,8,2,0,35.7,1.0,0
10,0,139,0,0,27.6,27.2,0
20,5,93,1,0,31.6,16.4,0
9,6,315,0,0,25.7,62.5,1
4,3,35,0,0,36.7,2.4,0
20,6,49,2,0,30.9,8.3,0
4,2,32,3,0,32.1,5.5,0
6,0,179,1,0,21.5,35.0,0
23,1,48,0,0,22.0,8.9,0
20,2,74,0,0,32.8,14.6,0
7,3,320,0,0,32.4,65.4,1
0,4,14,0,0,28.4,5.4,0
5,6,16,0,0,27.3,1.3,0
17,5,276,0,0,21.1,51.6,1
10,1,174,0,0,33.5,31.7,0
12,5,156,1,0,25.8,29.7,0
22,3,101,0,0,21.5,19.1,0
6,3,228,1,0,36.5,43.3,0
5,6,46,0,0,21.5,5.3,0
19,1,471,2,0,37.1,92.8,2
10,5,142,0,0,24.1,28.9,0
